id,dateTime,categoryId,categoryName,title,location,meetingUrl,mediaUrl,agendaUrl,agendaPacketUrl,minutesUrl
14739,2026-01-05T17:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14739,https://brooklinema.zoomgov.com/rec/share/8U88CBG4N63e3wb2b5FDoUyGoCVNpualxD8s4fMr9jNp1_fRvqy4WXVYBcuocqND.pn_wpbGLZv_DLtTm,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27413,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27427,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27585,plainText=false)"
14742,2026-01-05T19:00:00Z,59,Economic Development Advisory Board,Economic Development Advisory Board Meeting,Virtual Meeting (Zoom),https://brooklinema.portal.civicclerk.com/event/14742,https://brooklinema.zoomgov.com/rec/share/34CmZmsKRgz_mtWkRKCsEKV47zSs4LuecvXLaV9NbohBoeVoEEtFvg2RJefRkbk1.UjLN7GkkhNRdnKUw?startTime=1767657840000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27417,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27443,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27913,plainText=false)"
14584,2026-01-06T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14584,https://brooklinema.zoomgov.com/rec/share/0zD8G-WkH0h_TyNWR5rqHQ6Uo7D2BX2H_6UXS4RWia8krGmob8OtCnMYnN3OwQSD.Tnjvp3qGr3dA9XwQ?startTime=1767739009000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27440,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27481,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27658,plainText=false)"
14740,2026-01-08T12:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Town Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14740,https://brooklinema.zoomgov.com/rec/share/5thAtFsMqC22CoYMQo2vzHN4hVnzuyWI8GExYEl6VSaQ0npQorZXF-luMpdcJqQX.wcjSP6ETxvH_dK9m,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27477,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27478,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27641,plainText=false)"
14111,2026-01-08T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14111,https://brooklineinteractive.org/brookline-school-committee-meeting-january-8-2026/,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27462,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27463,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27758,plainText=false)"
14751,2026-01-12T16:00:00Z,87,School Committee,School Government Relations Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14751,https://brooklinema.zoomgov.com/rec/share/xpoVMC8MGTkWom2ppU4i6E13u6LwG_J0oES_uR6xrcrDM4t02iR60PBjVug_1bRc.Ms9Fmh5i6__UGBe5?startTime=1768251710000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27473,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27569,plainText=false)",
14878,2026-01-12T17:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14878,https://brooklinema.zoomgov.com/rec/share/mRv-dwFTQUY0ZcodspHrJZ7WfL3R8eAgsaoBrCvoJgT1L-svbG2YdaRsfLVQOmUp.l9gWP0rthWWX5TWb,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27514,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27579,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27756,plainText=false)"
14647,2026-01-13T16:00:00Z,87,School Committee,School Negotiations Subcommittee Meeting,"Brookline Town Hall, 5th Floor, School Committee Room,, 333 Washington Street,, Brookline, MA, 02445",https://brooklinema.portal.civicclerk.com/event/14647,https://brooklinema.zoomgov.com/rec/share/FhaZT9TrJWw7eRyPo_Mxi-5yFm5DPSugR07oI4hX8wMNSEe-pifj-Pv5sKrrcCby.Jxl4O5naEZ6MX0Jt?startTime=1768342544000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27479,plainText=false)",,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27845,plainText=false)"
14585,2026-01-13T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14585,https://brooklinema.zoomgov.com/rec/share/GUjaSEpTv3w488EFJQBTt3oTb2QAcWiOghd8FW9GIQAiFwEQyNx4VZNB4iFiH_bD.AExMvSOLDF_Rq_Mv?startTime=1768343459000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27571,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27600,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27871,plainText=false)"
14880,2026-01-13T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14880,https://brooklinema.zoomgov.com/rec/share/NZm_JtRtMXLZ7fxN6q03ecLnEco1Q16-_2MtvxC8K8rNGBC1FMqla6g47XVCP1k.BFuUBrFlbegdQ9Bf?startTime=1768347955000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27517,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27570,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27717,plainText=false)"
14882,2026-01-14T08:00:00Z,144,Expenditures & Revenues Study Committee,"E&RSC ""Future"" Subcommittee",Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14882,https://brooklinema.zoomgov.com/rec/share/Uz5xvLwScEISiTZ77v3PlLnrcN43N_R5BC-EVdbMXFwvstYKydVjG2srPhDPoKKQ.MTn_jiTM18gcXEz3,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27551,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27697,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27767,plainText=false)"
14147,2026-01-14T17:00:00Z,87,School Committee,School Finance and Capital Projects Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14147,https://brooklinema.zoomgov.com/rec/share/otOvnnC5qIWty_5w2p5d2jZNcSym8esC5Duj__AxWzQur8p77kOsHnDMedx8GWPd.eRhG9G1P6I8gauCv?startTime=1768428021000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27566,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27567,plainText=false)",
14890,2026-01-15T09:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Town Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14890,https://brooklinema.zoomgov.com/rec/share/odE71901GhJqK8m2vc80lcw7xesODGWSYy8vbaEOO3z54bAC4AVx_4XI3sJ3o8hc.MJzHOhg91UW91vwE,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27583,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27639,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27850,plainText=false)"
14129,2026-01-15T17:00:00Z,87,School Committee,School Policy Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14129,https://brooklinema.zoomgov.com/rec/share/qZjVoeJ-_qCkx1AVtFwqKhferKAvZfZGNKIjrNIx_nQUKJFUIOvTAq8f1FDusQBH.kA8gdbH5BEljCVta?startTime=1768514600000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27525,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27526,plainText=false)",
14910,2026-01-16T15:00:00Z,87,School Committee,School Communications Working Group,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14910,https://brooklinema.zoomgov.com/rec/share/nSfpeyugsYC0ye7XAfpkGxoXwOQLRRTiVv07TgyUkOZZ1c_S9-3cqBdLcgO5SFY0.b9og_M5trLBwsk48?startTime=1768593781000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27606,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27607,plainText=false)",
14915,2026-01-16T16:00:00Z,59,Economic Development Advisory Board,Economic Development Advisory Board - Chestnut Hill Commercial Area Study Ad-Hoc Subcommittee Meetin,Virtual Public Meeting (Zoom),https://brooklinema.portal.civicclerk.com/event/14915,https://brooklinema.zoomgov.com/rec/share/1PfMj5qhLP6F-HXp_VgzcwIprpTS_O8CmxUxXZHbb--gTc-kPb2YFcA7J6U05KRO.KeQEW4PA7EuKdIpD,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27628,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27630,plainText=false)",
14914,2026-01-20T17:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14914,https://brooklinema.zoomgov.com/rec/share/Y0oVFk2arMctfOyULVs1BioNPTz1P1Q6HsLTyBn2fw1YVpsNhL7zNTMYSCKtiEB-.iNHFLHXrvjRsVkMZ,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27703,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27704,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27815,plainText=false)"
14916,2026-01-20T19:00:00Z,28,Advisory Committee,Advisory Committee Meeting,,https://brooklinema.portal.civicclerk.com/event/14916,https://brooklinema.zoomgov.com/rec/share/5JfgD4n0HQvJZJg59-mIUbwgIjXZ6RVVoRB5KoaPkulX_uwB6EsgOJmTgBp6gikn.t86UJgKve67QKVX_,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27635,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27718,plainText=false)",
14921,2026-01-20T19:00:00Z,87,School Committee,School Finance and Capital Improvements Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14921,https://brooklinema.zoomgov.com/rec/share/Rb0-A1SBupSgn-xxQp4yiR0STyP0RV92grYEkj8572KOXLFZSLUoyY7qaOxMM7Kj.G72svgHm1ji84s6L?startTime=1768953685000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27665,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27666,plainText=false)",
14913,2026-01-21T10:00:00Z,26,Select Board,Select Board Licensing Hearing,"Brookline Town Hall, Room 111, First Floor, Brookline Town Hall, , and Zoom",https://brooklinema.portal.civicclerk.com/event/14913,https://brooklinema.zoomgov.com/rec/share/glR3isf1ULYKKTGy7eLNwveLcKl9MwKiH5up2gGFE8wzlh6j8kGF9FKJwJMC5Qxo.cvrl3Sc1eK4C0RPy,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27633,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27634,plainText=false)",
14919,2026-01-21T14:00:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenue Study Committee Meeting,"Town Hall, 333 Washington Street, Room 103 and Zoom, Brookline, Massachusetts, 02445",https://brooklinema.portal.civicclerk.com/event/14919,https://brooklinema.zoomgov.com/rec/share/6hF0CTA1I9WZJnV4d2z_4pq1LemETwhZd8JdGKwepGA1Ha49u-0BWJ4uEh0fVFcS.Gr1JA97K0Kos_i3p,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27724,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27725,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=28000,plainText=false)"
14911,2026-01-22T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14911,https://www.youtube.com/watch?v=6zwluZ7VlQM&list=PL_kXbXA0-Qd7c5CUuJtozDpfQCSPCQ8I1,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27686,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27687,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27987,plainText=false)"
14933,2026-01-23T08:00:00Z,144,Expenditures & Revenues Study Committee,"E&RSC ""Future"" Subcommittee",Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14933,https://brooklinema.zoomgov.com/rec/share/9e-7j7rdaSQxWKqGuCNr61e5o1pmt5YQ68qEYWkT1f66F_WKxXC47C5dtm9alzc-.CN2o6jPJh1Rs5YSy,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27763,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27764,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27868,plainText=false)"
14935,2026-01-23T15:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14935,https://brooklinema.zoomgov.com/rec/share/O4gRzAlH4XI1xT-dbhm5v7DpgX4-c6UuFm-HQYljNiLyt9qhVlTYs5q9uEUWY40u.zgrKgZNKwiazbr9g,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27774,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27775,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27816,plainText=false)"
14214,2026-01-26T16:00:00Z,87,School Committee,School Curriculum Subcommittee Meeting,"Fully Remote via Zoom, (no in-person option)",https://brooklinema.portal.civicclerk.com/event/14214,https://brooklinema.zoomgov.com/rec/share/5f_BlN_vRHne5uclPQl6rfCU34zG6Esax3xJwxgcn8wvO_5xcp8gsfe9H4dMAiV_.4tBBjqoqwe30VW8E?startTime=1769461367000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27777,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27746,plainText=false)",
14938,2026-01-26T17:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14938,https://brooklinema.zoomgov.com/rec/share/zi1XP4Kjkv6iZseHAeTdD5-aYcceBnA8DyT94NWFh4WLbbS7vbeCDb9NyTx33SIw.Xdz8cLZyfMt6JPG7,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27791,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27792,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=28003,plainText=false)"
14941,2026-01-26T19:00:00Z,59,Economic Development Advisory Board,Economic Development Advisory Board Meeting,Virtual Meeting (Zoom),https://brooklinema.portal.civicclerk.com/event/14941,https://brooklinema.zoomgov.com/rec/share/rjEXSmH_5KaPP2oq4qEXgOrvVe4zjjpKB6rJr3Nod1PDMheS8ysbQ2kCAANJ9Dea.fObR3aqBcKI6ty5a,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27742,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27814,plainText=false)",
14944,2026-01-27T16:30:00Z,28,Advisory Committee,Capital Subcommittee Organization Meeting,Remote on Zoom,https://brooklinema.portal.civicclerk.com/event/14944,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27762,plainText=false)",,
14587,2026-01-27T17:30:00Z,26,Select Board,Select Board Regular Meeting,"ZOOM remote meeting, Zoom",https://brooklinema.portal.civicclerk.com/event/14587,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27821,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27903,plainText=false)",
14937,2026-01-28T15:00:00Z,144,Expenditures & Revenues Study Committee,Expenditures and Revenue Study Committee Meeting,"Town Hall, 333 Washington Street, Room 103 and Zoom, Brookline, Massachusetts, 02445",https://brooklinema.portal.civicclerk.com/event/14937,https://brooklinema.zoomgov.com/rec/share/OZ-t7E1r5lRIlERMH2u86Q7Jxa5NxIjQNIkklDzV8SGtnbxg8fQz7DIZ1xhq_v1R.PehugPEG8NKY33oB,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27831,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27834,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=28163,plainText=false)"
14936,2026-01-28T16:00:00Z,87,School Committee,School Negotiations Subcommittee Meeting,"Brookline Town Hall, 5th Floor,, 333 Washington Street",https://brooklinema.portal.civicclerk.com/event/14936,,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27781,plainText=false)",,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27972,plainText=false)"
14917,2026-01-29T09:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Town Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14917,https://brooklinema.zoomgov.com/rec/share/xlSjoHmGN8ETFE2yjc75jagcPgqFH5mgGK4cWrLRI0KszqYAzNuLV7Laum2EDlgd.aoIbYbw9dLy0IDAP,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27809,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27837,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=28002,plainText=false)"
14958,2026-01-30T09:00:00Z,144,Expenditures & Revenues Study Committee,"E&RSC ""Future"" Subcommittee",Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14958,https://brooklinema.zoomgov.com/rec/share/a5HRqG_ajpQbdEnAXDHVWCN46GDD7_V8DseOf4Oeu3gAiKJRK9O6uGHOywVuwTwq.jiSvaZWTgtLJTjn8,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27864,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27865,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27999,plainText=false)"
14964,2026-02-02T17:00:00Z,144,Expenditures & Revenues Study Committee,E&RSC Schools Subcommittee,Virtually via Zoom,https://brooklinema.portal.civicclerk.com/event/14964,https://brooklinema.zoomgov.com/rec/share/5Nm64iv3zrNEiq_P6XJxQnPmLbnaWKkGTSwtGHr5rE77UIb6YfY7oPmDk_1bFxtN.uCKc5R5A3MwWSW8q,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27894,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27895,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=28155,plainText=false)"
14965,2026-02-02T19:00:00Z,59,Economic Development Advisory Board,Economic Development Advisory Board Meeting,Virtual Meeting (Zoom),https://brooklinema.portal.civicclerk.com/event/14965,https://brooklinema.zoomgov.com/rec/share/8fs-EjHkMFWbYGnLLFh6301qIuHjdXqnprxmnn6V5IsfEe0iKpdqWcKVU1YxZDXA.qBvS6hjctJp1x8zG?startTime=1770076908000,"https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27843,plainText=false)","https://brooklinema.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=27867,plainText=false)",
